Samples;1024;
Tiempo (s);36010.0000;
Tiempo;PALPADOR 1;PALPADOR 3;PALPADOR 4;PALPADOR 5;FUERZA 300;POS  300;MEDIA AXIAL;MEDIA DIAM;GAUGE AXIAL1;GAGEDIAM 1;Dia;Hora;
s;mm;mm;mm;mm;kN;mm;mm;mm;?E;?E;
10620.04074;+0.7103;+0.5861;+0.0365;+0.0149;+0588.2;+000.91;+0.6485;+0.0479;-0293.8;+0133.5;02/06/2022;11:37:19;
10655.21974;+0.7115;+0.5868;+0.0365;+0.0150;+0588.9;+000.91;+0.6495;+0.0480;-0293.8;+0133.7;02/06/2022;11:37:54;
10690.39874;+0.7093;+0.5842;+0.0365;+0.0149;+0586.1;+000.91;+0.6471;+0.0479;-0292.0;+0132.8;02/06/2022;11:38:29;
10725.57773;+0.7072;+0.5819;+0.0363;+0.0148;+0583.1;+000.90;+0.6449;+0.0477;-0290.4;+0132.0;02/06/2022;11:39:04;
10760.75673;+0.7048;+0.5799;+0.0363;+0.0146;+0580.2;+000.90;+0.6427;+0.0475;-0288.7;+0131.3;02/06/2022;11:39:40;
10795.93573;+0.7022;+0.5777;+0.0362;+0.0145;+0577.1;+000.90;+0.6403;+0.0473;-0287.0;+0130.6;02/06/2022;11:40:15;
10831.11473;+0.6998;+0.5755;+0.0359;+0.0143;+0574.2;+000.89;+0.6380;+0.0468;-0285.4;+0129.8;02/06/2022;11:40:50;
10866.29372;+0.6973;+0.5733;+0.0362;+0.0142;+0571.3;+000.89;+0.6356;+0.0470;-0283.7;+0128.9;02/06/2022;11:41:25;
10901.33422;+0.6946;+0.5710;+0.0360;+0.0141;+0568.3;+000.89;+0.6331;+0.0467;-0282.1;+0128.1;02/06/2022;11:42:00;
10936.51322;+0.6921;+0.5690;+0.0361;+0.0139;+0565.4;+000.88;+0.6309;+0.0465;-0280.5;+0127.4;02/06/2022;11:42:35;
10971.69222;+0.6895;+0.5668;+0.0359;+0.0136;+0562.6;+000.88;+0.6285;+0.0462;-0278.9;+0126.7;02/06/2022;11:43:10;
11006.87121;+0.6871;+0.5648;+0.0358;+0.0135;+0559.6;+000.88;+0.6263;+0.0460;-0277.4;+0125.9;02/06/2022;11:43:46;
11042.05021;+0.6845;+0.5624;+0.0358;+0.0133;+0556.7;+000.87;+0.6237;+0.0458;-0276.1;+0124.9;02/06/2022;11:44:21;
11077.22921;+0.6818;+0.5602;+0.0357;+0.0132;+0553.8;+000.87;+0.6213;+0.0455;-0274.2;+0124.3;02/06/2022;11:44:56;
11112.40821;+0.6793;+0.5578;+0.0357;+0.0129;+0550.8;+000.87;+0.6189;+0.0452;-0272.7;+0123.6;02/06/2022;11:45:31;
11147.58720;+0.6768;+0.5557;+0.0356;+0.0129;+0547.9;+000.86;+0.6166;+0.0451;-0271.3;+0122.8;02/06/2022;11:46:06;
11182.76620;+0.6740;+0.5535;+0.0353;+0.0126;+0545.0;+000.86;+0.6141;+0.0446;-0269.7;+0122.1;02/06/2022;11:46:42;
11217.94520;+0.6714;+0.5514;+0.0354;+0.0125;+0542.1;+000.86;+0.6117;+0.0446;-0268.2;+0121.3;02/06/2022;11:47:17;
11253.12420;+0.6688;+0.5495;+0.0353;+0.0123;+0539.1;+000.85;+0.6094;+0.0443;-0266.7;+0120.4;02/06/2022;11:47:52;
11288.16469;+0.6663;+0.5469;+0.0353;+0.0122;+0536.2;+000.85;+0.6069;+0.0442;-0265.1;+0119.7;02/06/2022;11:48:27;
11323.34369;+0.6647;+0.5461;+0.0352;+0.0120;+0534.8;+000.85;+0.6057;+0.0439;-0264.4;+0119.4;02/06/2022;11:49:02;
11358.52269;+0.6677;+0.5491;+0.0353;+0.0123;+0538.3;+000.85;+0.6087;+0.0443;-0266.2;+0120.3;02/06/2022;11:49:37;
11393.70169;+0.6708;+0.5517;+0.0356;+0.0123;+0541.9;+000.86;+0.6115;+0.0445;-0267.9;+0121.4;02/06/2022;11:50:12;
11428.88068;+0.6739;+0.5544;+0.0356;+0.0126;+0545.4;+000.86;+0.6145;+0.0448;-0269.4;+0122.3;02/06/2022;11:50:48;
11464.05968;+0.6771;+0.5572;+0.0356;+0.0128;+0549.0;+000.86;+0.6174;+0.0451;-0271.0;+0123.2;02/06/2022;11:51:23;
11499.23868;+0.6802;+0.5601;+0.0358;+0.0130;+0552.7;+000.87;+0.6204;+0.0454;-0272.4;+0124.2;02/06/2022;11:51:58;
11534.41768;+0.6832;+0.5624;+0.0357;+0.0132;+0556.3;+000.87;+0.6231;+0.0455;-0274.0;+0125.0;02/06/2022;11:52:33;
11569.59667;+0.6867;+0.5654;+0.0359;+0.0134;+0559.7;+000.88;+0.6263;+0.0459;-0275.4;+0126.0;02/06/2022;11:53:08;
11604.77567;+0.6896;+0.5681;+0.0360;+0.0136;+0563.3;+000.88;+0.6292;+0.0462;-0276.8;+0127.0;02/06/2022;11:53:44;
11639.81617;+0.6928;+0.5707;+0.0362;+0.0139;+0566.9;+000.88;+0.6321;+0.0466;-0278.3;+0127.8;02/06/2022;11:54:19;
11674.99517;+0.6960;+0.5734;+0.0363;+0.0138;+0570.6;+000.89;+0.6350;+0.0467;-0279.9;+0128.8;02/06/2022;11:54:54;
11710.17416;+0.6992;+0.5759;+0.0363;+0.0141;+0574.0;+000.89;+0.6379;+0.0469;-0281.0;+0129.6;02/06/2022;11:55:29;
11745.35316;+0.7024;+0.5785;+0.0364;+0.0141;+0577.8;+000.90;+0.6407;+0.0471;-0282.7;+0130.5;02/06/2022;11:56:04;
11780.53216;+0.7056;+0.5815;+0.0365;+0.0144;+0581.2;+000.90;+0.6439;+0.0475;-0284.0;+0131.5;02/06/2022;11:56:39;
11815.71116;+0.7087;+0.5839;+0.0367;+0.0146;+0584.7;+000.90;+0.6466;+0.0478;-0285.6;+0132.2;02/06/2022;11:57:14;
11850.89015;+0.7121;+0.5867;+0.0368;+0.0147;+0588.3;+000.91;+0.6497;+0.0480;-0286.8;+0133.3;02/06/2022;11:57:50;
11886.06915;+0.7152;+0.5892;+0.0369;+0.0147;+0591.6;+000.91;+0.6525;+0.0482;-0288.2;+0134.3;02/06/2022;11:58:25;
11921.24815;+0.7185;+0.5918;+0.0372;+0.0149;+0595.3;+000.92;+0.6555;+0.0486;-0289.7;+0135.4;02/06/2022;11:59:00;
11956.42715;+0.7221;+0.5945;+0.0375;+0.0151;+0598.5;+000.92;+0.6586;+0.0490;-0291.1;+0136.1;02/06/2022;11:59:35;
11991.60614;+0.7226;+0.5943;+0.0376;+0.0151;+0598.5;+000.92;+0.6588;+0.0491;-0290.7;+0136.4;02/06/2022;12:00:10;
12026.64664;+0.7207;+0.5921;+0.0376;+0.0151;+0595.7;+000.92;+0.6567;+0.0491;-0289.0;+0135.7;02/06/2022;12:00:45;
12061.82564;+0.7183;+0.5899;+0.0374;+0.0150;+0592.7;+000.92;+0.6544;+0.0488;-0287.6;+0134.9;02/06/2022;12:01:21;
12097.00464;+0.7154;+0.5874;+0.0372;+0.0148;+0589.8;+000.91;+0.6517;+0.0485;-0285.8;+0134.0;02/06/2022;12:01:56;
12132.18363;+0.7130;+0.5854;+0.0370;+0.0147;+0586.8;+000.91;+0.6495;+0.0482;-0284.1;+0133.2;02/06/2022;12:02:31;
12167.36263;+0.7106;+0.5831;+0.0371;+0.0146;+0584.0;+000.91;+0.6472;+0.0481;-0282.5;+0132.5;02/06/2022;12:03:06;
12202.54163;+0.7080;+0.5810;+0.0370;+0.0144;+0580.9;+000.90;+0.6448;+0.0479;-0280.9;+0131.7;02/06/2022;12:03:41;
12237.72063;+0.7056;+0.5787;+0.0369;+0.0142;+0578.0;+000.90;+0.6425;+0.0477;-0279.4;+0131.0;02/06/2022;12:04:16;
12272.89962;+0.7029;+0.5765;+0.0368;+0.0140;+0575.1;+000.90;+0.6400;+0.0473;-0277.9;+0130.2;02/06/2022;12:04:52;
12308.07862;+0.7003;+0.5745;+0.0367;+0.0139;+0572.2;+000.89;+0.6377;+0.0471;-0276.2;+0129.3;02/06/2022;12:05:27;
12343.25762;+0.6977;+0.5722;+0.0367;+0.0137;+0569.2;+000.89;+0.6353;+0.0469;-0274.5;+0128.6;02/06/2022;12:06:02;
12378.43662;+0.6951;+0.5700;+0.0366;+0.0135;+0566.4;+000.89;+0.6328;+0.0466;-0273.1;+0127.9;02/06/2022;12:06:37;
12413.47711;+0.6927;+0.5677;+0.0366;+0.0132;+0563.4;+000.88;+0.6305;+0.0463;-0271.9;+0127.0;02/06/2022;12:07:12;
12448.65611;+0.6901;+0.5657;+0.0364;+0.0131;+0560.5;+000.88;+0.6282;+0.0461;-0270.1;+0126.3;02/06/2022;12:07:47;
12483.83511;+0.6872;+0.5633;+0.0362;+0.0129;+0557.5;+000.88;+0.6256;+0.0456;-0268.7;+0125.5;02/06/2022;12:08:23;
12519.01411;+0.6847;+0.5613;+0.0365;+0.0129;+0554.4;+000.87;+0.6233;+0.0459;-0267.2;+0124.6;02/06/2022;12:08:58;
12554.19310;+0.6821;+0.5588;+0.0362;+0.0127;+0551.6;+000.87;+0.6208;+0.0454;-0265.5;+0124.0;02/06/2022;12:09:33;
12589.37210;+0.6798;+0.5569;+0.0363;+0.0125;+0548.6;+000.87;+0.6187;+0.0454;-0264.1;+0123.3;02/06/2022;12:10:08;
12624.55110;+0.6771;+0.5546;+0.0361;+0.0124;+0545.8;+000.86;+0.6162;+0.0451;-0262.8;+0122.6;02/06/2022;12:10:43;
12659.73010;+0.6769;+0.5552;+0.0362;+0.0124;+0546.0;+000.86;+0.6163;+0.0452;-0262.7;+0122.7;02/06/2022;12:11:18;
12694.90909;+0.6799;+0.5580;+0.0363;+0.0124;+0549.7;+000.87;+0.6193;+0.0453;-0264.4;+0123.6;02/06/2022;12:11:54;
12730.08809;+0.6831;+0.5606;+0.0365;+0.0127;+0553.3;+000.87;+0.6221;+0.0457;-0266.0;+0124.6;02/06/2022;12:12:29;
12765.12859;+0.6862;+0.5632;+0.0365;+0.0129;+0557.0;+000.88;+0.6250;+0.0460;-0267.7;+0125.6;02/06/2022;12:13:04;
12800.30759;+0.6894;+0.5661;+0.0366;+0.0132;+0560.6;+000.88;+0.6281;+0.0463;-0269.3;+0126.6;02/06/2022;12:13:39;
12835.48658;+0.6926;+0.5690;+0.0368;+0.0134;+0563.8;+000.88;+0.6311;+0.0467;-0270.8;+0127.4;02/06/2022;12:14:14;
12870.66558;+0.6956;+0.5714;+0.0367;+0.0136;+0567.4;+000.89;+0.6338;+0.0468;-0272.3;+0128.2;02/06/2022;12:14:49;
12905.84458;+0.6988;+0.5742;+0.0369;+0.0138;+0571.2;+000.89;+0.6368;+0.0472;-0273.7;+0129.3;02/06/2022;12:15:25;
12941.02358;+0.7020;+0.5768;+0.0370;+0.0139;+0574.8;+000.90;+0.6397;+0.0474;-0275.5;+0130.1;02/06/2022;12:16:00;
12976.20257;+0.7052;+0.5795;+0.0370;+0.0142;+0578.2;+000.90;+0.6427;+0.0477;-0276.7;+0131.1;02/06/2022;12:16:35;
13011.38157;+0.7084;+0.5823;+0.0372;+0.0142;+0582.1;+000.90;+0.6456;+0.0479;-0278.2;+0132.1;02/06/2022;12:17:10;
13046.56057;+0.7114;+0.5848;+0.0373;+0.0145;+0585.5;+000.91;+0.6485;+0.0482;-0279.7;+0133.0;02/06/2022;12:17:45;
13081.73957;+0.7146;+0.5877;+0.0374;+0.0146;+0589.2;+000.91;+0.6515;+0.0485;-0281.2;+0133.9;02/06/2022;12:18:20;
13116.91856;+0.7180;+0.5903;+0.0375;+0.0147;+0592.8;+000.92;+0.6545;+0.0487;-0282.7;+0134.8;02/06/2022;12:18:56;
13151.95906;+0.7213;+0.5929;+0.0377;+0.0148;+0596.5;+000.92;+0.6574;+0.0490;-0283.9;+0135.9;02/06/2022;12:19:31;
13187.13806;+0.7245;+0.5954;+0.0379;+0.0151;+0599.7;+000.92;+0.6603;+0.0495;-0285.1;+0136.8;02/06/2022;12:20:06;
13222.31706;+0.7277;+0.5982;+0.0381;+0.0152;+0603.0;+000.93;+0.6633;+0.0497;-0286.7;+0137.7;02/06/2022;12:20:41;
13257.49605;+0.7311;+0.6006;+0.0383;+0.0154;+0606.3;+000.93;+0.6662;+0.0501;-0288.0;+0138.7;02/06/2022;12:21:16;
13292.67505;+0.7344;+0.6030;+0.0383;+0.0152;+0610.0;+000.94;+0.6690;+0.0499;-0289.7;+0139.8;02/06/2022;12:21:51;
13327.85405;+0.7334;+0.6015;+0.0385;+0.0154;+0607.9;+000.94;+0.6678;+0.0502;-0288.4;+0139.2;02/06/2022;12:22:27;
13363.03305;+0.7309;+0.5991;+0.0383;+0.0152;+0604.9;+000.93;+0.6653;+0.0500;-0286.7;+0138.5;02/06/2022;12:23:02;
13398.21204;+0.7286;+0.5970;+0.0382;+0.0152;+0601.9;+000.93;+0.6631;+0.0498;-0285.0;+0137.7;02/06/2022;12:23:37;
13433.39104;+0.7262;+0.5951;+0.0382;+0.0150;+0599.1;+000.93;+0.6609;+0.0496;-0283.3;+0137.0;02/06/2022;12:24:12;
13468.57004;+0.7239;+0.5931;+0.0381;+0.0150;+0596.1;+000.92;+0.6588;+0.0495;-0281.8;+0136.2;02/06/2022;12:24:47;
13503.74904;+0.7211;+0.5908;+0.0379;+0.0148;+0593.2;+000.92;+0.6563;+0.0491;-0280.3;+0135.5;02/06/2022;12:25:22;
13538.78953;+0.7187;+0.5884;+0.0380;+0.0145;+0590.3;+000.92;+0.6538;+0.0489;-0278.7;+0134.6;02/06/2022;12:25:58;
13573.96853;+0.7163;+0.5860;+0.0378;+0.0145;+0587.4;+000.91;+0.6515;+0.0488;-0277.2;+0133.7;02/06/2022;12:26:33;
13609.14753;+0.7136;+0.5840;+0.0378;+0.0142;+0584.4;+000.91;+0.6491;+0.0485;-0275.7;+0133.0;02/06/2022;12:27:08;
13644.32653;+0.7114;+0.5820;+0.0377;+0.0141;+0581.5;+000.91;+0.6470;+0.0482;-0274.1;+0132.3;02/06/2022;12:27:43;
13679.50552;+0.7087;+0.5797;+0.0377;+0.0139;+0578.7;+000.90;+0.6445;+0.0481;-0272.6;+0131.5;02/06/2022;12:28:18;
13714.68452;+0.7060;+0.5776;+0.0377;+0.0138;+0575.6;+000.90;+0.6421;+0.0479;-0271.0;+0130.8;02/06/2022;12:28:53;
13749.86352;+0.7033;+0.5753;+0.0375;+0.0135;+0572.8;+000.90;+0.6396;+0.0475;-0269.5;+0130.0;02/06/2022;12:29:29;
13785.04252;+0.7006;+0.5731;+0.0376;+0.0133;+0569.8;+000.89;+0.6372;+0.0474;-0268.0;+0129.2;02/06/2022;12:30:04;
13820.22151;+0.6982;+0.5711;+0.0374;+0.0132;+0566.9;+000.89;+0.6349;+0.0471;-0266.5;+0128.5;02/06/2022;12:30:39;
13855.40051;+0.6955;+0.5689;+0.0373;+0.0130;+0563.9;+000.89;+0.6325;+0.0468;-0265.1;+0127.8;02/06/2022;12:31:14;
13890.44101;+0.6930;+0.5667;+0.0373;+0.0129;+0560.9;+000.88;+0.6301;+0.0467;-0263.9;+0126.8;02/06/2022;12:31:49;
13925.62001;+0.6904;+0.5643;+0.0371;+0.0127;+0558.1;+000.88;+0.6277;+0.0463;-0262.1;+0126.2;02/06/2022;12:32:24;
13960.79900;+0.6877;+0.5623;+0.0372;+0.0127;+0555.2;+000.88;+0.6253;+0.0463;-0260.6;+0125.5;02/06/2022;12:33:00;
13995.97800;+0.6885;+0.5636;+0.0372;+0.0126;+0556.6;+000.88;+0.6263;+0.0462;-0261.5;+0125.8;02/06/2022;12:33:35;
14031.15700;+0.6916;+0.5663;+0.0373;+0.0128;+0559.9;+000.88;+0.6292;+0.0465;-0263.1;+0126.8;02/06/2022;12:34:10;
14066.33600;+0.6948;+0.5690;+0.0374;+0.0130;+0563.4;+000.89;+0.6322;+0.0469;-0264.7;+0127.8;02/06/2022;12:34:45;
14101.51499;+0.6978;+0.5715;+0.0374;+0.0132;+0567.2;+000.89;+0.6350;+0.0471;-0266.2;+0128.8;02/06/2022;12:35:20;
14136.69399;+0.7013;+0.5744;+0.0375;+0.0135;+0570.6;+000.89;+0.6381;+0.0475;-0267.9;+0129.7;02/06/2022;12:35:55;
14171.87299;+0.7041;+0.5773;+0.0376;+0.0136;+0574.5;+000.90;+0.6410;+0.0477;-0269.4;+0130.7;02/06/2022;12:36:31;
14207.05199;+0.7071;+0.5800;+0.0377;+0.0137;+0578.1;+000.90;+0.6439;+0.0478;-0270.9;+0131.6;02/06/2022;12:37:06;
14242.23098;+0.7105;+0.5828;+0.0378;+0.0140;+0581.6;+000.91;+0.6469;+0.0483;-0272.4;+0132.5;02/06/2022;12:37:41;
14277.27148;+0.7136;+0.5853;+0.0380;+0.0141;+0585.1;+000.91;+0.6498;+0.0486;-0273.9;+0133.5;02/06/2022;12:38:16;
14312.45048;+0.7167;+0.5879;+0.0382;+0.0143;+0588.8;+000.92;+0.6527;+0.0489;-0275.6;+0134.4;02/06/2022;12:38:51;
14347.62948;+0.7199;+0.5908;+0.0383;+0.0146;+0592.3;+000.92;+0.6557;+0.0492;-0277.0;+0135.2;02/06/2022;12:39:26;
14382.80847;+0.7233;+0.5933;+0.0383;+0.0147;+0595.8;+000.92;+0.6586;+0.0494;-0278.2;+0136.2;02/06/2022;12:40:02;
14417.98747;+0.7266;+0.5959;+0.0385;+0.0149;+0599.6;+000.93;+0.6616;+0.0498;-0279.7;+0137.1;02/06/2022;12:40:37;
14453.16647;+0.7298;+0.5985;+0.0385;+0.0150;+0603.0;+000.93;+0.6645;+0.0499;-0281.0;+0138.2;02/06/2022;12:41:12;
14488.34546;+0.7331;+0.6012;+0.0384;+0.0150;+0606.7;+000.94;+0.6674;+0.0498;-0282.8;+0139.1;02/06/2022;12:41:47;
14523.52446;+0.7361;+0.6038;+0.0388;+0.0154;+0609.8;+000.94;+0.6703;+0.0506;-0283.9;+0140.0;02/06/2022;12:42:22;
14558.70346;+0.7394;+0.6063;+0.0391;+0.0155;+0613.4;+000.94;+0.6731;+0.0509;-0285.2;+0141.1;02/06/2022;12:42:57;
14593.88246;+0.7426;+0.6091;+0.0393;+0.0156;+0616.9;+000.95;+0.6762;+0.0512;-0286.9;+0141.9;02/06/2022;12:43:33;
14629.06145;+0.7459;+0.6117;+0.0395;+0.0158;+0620.3;+000.95;+0.6791;+0.0516;-0288.0;+0143.2;02/06/2022;12:44:08;
14664.10195;+0.7440;+0.6092;+0.0393;+0.0156;+0617.2;+000.95;+0.6769;+0.0512;-0286.7;+0142.2;02/06/2022;12:44:43;
14699.28095;+0.7419;+0.6072;+0.0393;+0.0156;+0614.4;+000.95;+0.6748;+0.0513;-0284.9;+0141.7;02/06/2022;12:45:18;
14734.45995;+0.7394;+0.6051;+0.0391;+0.0154;+0611.3;+000.94;+0.6726;+0.0509;-0283.4;+0140.8;02/06/2022;12:45:53;
14769.63894;+0.7367;+0.6027;+0.0391;+0.0154;+0608.4;+000.94;+0.6700;+0.0508;-0281.8;+0140.0;02/06/2022;12:46:28;
14804.81794;+0.7341;+0.6005;+0.0390;+0.0152;+0605.5;+000.94;+0.6676;+0.0505;-0280.0;+0139.2;02/06/2022;12:47:04;
14839.99694;+0.7318;+0.5986;+0.0391;+0.0150;+0602.6;+000.93;+0.6655;+0.0504;-0278.6;+0138.4;02/06/2022;12:47:39;
14875.17594;+0.7292;+0.5961;+0.0389;+0.0147;+0599.5;+000.93;+0.6630;+0.0499;-0277.0;+0137.7;02/06/2022;12:48:14;
14910.35493;+0.7269;+0.5942;+0.0388;+0.0147;+0596.7;+000.93;+0.6609;+0.0499;-0275.5;+0137.0;02/06/2022;12:48:49;
14945.53393;+0.7244;+0.5921;+0.0388;+0.0145;+0593.7;+000.92;+0.6585;+0.0497;-0274.0;+0136.1;02/06/2022;12:49:24;
14980.71293;+0.7218;+0.5898;+0.0388;+0.0144;+0590.8;+000.92;+0.6561;+0.0495;-0272.4;+0135.4;02/06/2022;12:49:59;
15015.75343;+0.7189;+0.5876;+0.0386;+0.0140;+0588.0;+000.92;+0.6536;+0.0490;-0270.9;+0134.6;02/06/2022;12:50:34;
15050.93242;+0.7164;+0.5853;+0.0386;+0.0140;+0585.0;+000.91;+0.6512;+0.0489;-0269.4;+0133.8;02/06/2022;12:51:10;
15086.11142;+0.7142;+0.5832;+0.0385;+0.0138;+0582.1;+000.91;+0.6490;+0.0486;-0267.9;+0133.1;02/06/2022;12:51:45;
15121.29042;+0.7117;+0.5811;+0.0385;+0.0136;+0579.2;+000.91;+0.6467;+0.0485;-0266.5;+0132.3;02/06/2022;12:52:20;
15156.46942;+0.7088;+0.5790;+0.0384;+0.0134;+0576.2;+000.90;+0.6442;+0.0481;-0265.1;+0131.6;02/06/2022;12:52:55;
15191.64841;+0.7063;+0.5768;+0.0381;+0.0133;+0573.3;+000.90;+0.6418;+0.0478;-0263.5;+0130.8;02/06/2022;12:53:30;
15226.82741;+0.7034;+0.5746;+0.0382;+0.0130;+0570.4;+000.90;+0.6393;+0.0476;-0262.1;+0130.0;02/06/2022;12:54:06;
15262.00641;+0.7008;+0.5724;+0.0381;+0.0129;+0567.4;+000.89;+0.6369;+0.0474;-0260.7;+0129.2;02/06/2022;12:54:41;
15297.18541;+0.6986;+0.5709;+0.0380;+0.0128;+0565.1;+000.89;+0.6351;+0.0473;-0259.5;+0128.7;02/06/2022;12:55:16;
15332.36440;+0.7015;+0.5737;+0.0382;+0.0128;+0568.7;+000.90;+0.6379;+0.0474;-0261.4;+0129.7;02/06/2022;12:55:51;
15367.54340;+0.7046;+0.5767;+0.0384;+0.0131;+0572.2;+000.90;+0.6410;+0.0479;-0262.9;+0130.6;02/06/2022;12:56:26;
15402.58390;+0.7078;+0.5791;+0.0382;+0.0133;+0575.5;+000.90;+0.6437;+0.0479;-0264.4;+0131.6;02/06/2022;12:57:01;
15437.76290;+0.7109;+0.5821;+0.0385;+0.0135;+0579.5;+000.91;+0.6468;+0.0483;-0266.1;+0132.6;02/06/2022;12:57:36;
15472.94189;+0.7139;+0.5848;+0.0385;+0.0137;+0582.9;+000.91;+0.6496;+0.0486;-0267.7;+0133.4;02/06/2022;12:58:12;
15508.12089;+0.7172;+0.5875;+0.0386;+0.0139;+0586.5;+000.92;+0.6526;+0.0489;-0269.2;+0134.6;02/06/2022;12:58:47;
15543.29989;+0.7201;+0.5901;+0.0387;+0.0140;+0590.2;+000.92;+0.6554;+0.0490;-0270.6;+0135.4;02/06/2022;12:59:22;
15578.47889;+0.7234;+0.5931;+0.0388;+0.0143;+0593.6;+000.92;+0.6586;+0.0495;-0272.1;+0136.4;02/06/2022;12:59:57;
15613.65788;+0.7266;+0.5955;+0.0388;+0.0144;+0597.2;+000.93;+0.6614;+0.0496;-0273.7;+0137.2;02/06/2022;13:00:32;
15648.83688;+0.7297;+0.5981;+0.0389;+0.0146;+0600.9;+000.93;+0.6642;+0.0498;-0275.0;+0138.2;02/06/2022;13:01:08;
15684.01588;+0.7329;+0.6010;+0.0389;+0.0147;+0604.4;+000.94;+0.6673;+0.0499;-0276.5;+0139.2;02/06/2022;13:01:43;
15719.19488;+0.7362;+0.6037;+0.0392;+0.0149;+0608.0;+000.94;+0.6703;+0.0504;-0277.9;+0140.1;02/06/2022;13:02:18;
15754.37387;+0.7393;+0.6062;+0.0393;+0.0150;+0611.3;+000.94;+0.6731;+0.0506;-0279.2;+0141.0;02/06/2022;13:02:53;
15789.41437;+0.7425;+0.6089;+0.0395;+0.0153;+0614.9;+000.95;+0.6760;+0.0510;-0280.8;+0141.9;02/06/2022;13:03:28;
15824.59337;+0.7458;+0.6115;+0.0395;+0.0155;+0618.4;+000.95;+0.6790;+0.0512;-0282.2;+0142.9;02/06/2022;13:04:03;
15859.77237;+0.7491;+0.6141;+0.0398;+0.0155;+0622.1;+000.96;+0.6819;+0.0516;-0283.8;+0143.8;02/06/2022;13:04:38;
15894.95136;+0.7522;+0.6169;+0.0399;+0.0157;+0625.3;+000.96;+0.6849;+0.0518;-0285.0;+0144.9;02/06/2022;13:05:14;
15930.13036;+0.7556;+0.6195;+0.0403;+0.0159;+0628.5;+000.97;+0.6879;+0.0524;-0286.5;+0145.9;02/06/2022;13:05:49;
15965.30936;+0.7589;+0.6217;+0.0406;+0.0159;+0631.9;+000.97;+0.6906;+0.0526;-0288.1;+0146.9;02/06/2022;13:06:24;
16000.48836;+0.7590;+0.6205;+0.0405;+0.0160;+0630.7;+000.97;+0.6901;+0.0527;-0287.4;+0146.7;02/06/2022;13:06:59;
16035.66735;+0.7564;+0.6181;+0.0404;+0.0159;+0627.7;+000.97;+0.6876;+0.0525;-0285.7;+0145.9;02/06/2022;13:07:34;
16070.84635;+0.7539;+0.6159;+0.0404;+0.0159;+0624.8;+000.96;+0.6852;+0.0525;-0284.1;+0145.1;02/06/2022;13:08:10;
16106.02535;+0.7511;+0.6135;+0.0403;+0.0157;+0621.8;+000.96;+0.6826;+0.0522;-0282.4;+0144.3;02/06/2022;13:08:45;
16141.06585;+0.7488;+0.6114;+0.0402;+0.0156;+0618.9;+000.96;+0.6804;+0.0520;-0281.0;+0143.5;02/06/2022;13:09:20;
16176.24484;+0.7462;+0.6093;+0.0400;+0.0154;+0616.0;+000.95;+0.6781;+0.0516;-0279.5;+0142.7;02/06/2022;13:09:55;
16211.42384;+0.7438;+0.6070;+0.0399;+0.0154;+0613.2;+000.95;+0.6757;+0.0515;-0278.0;+0141.9;02/06/2022;13:10:30;
16246.60284;+0.7412;+0.6050;+0.0399;+0.0152;+0610.2;+000.95;+0.6734;+0.0514;-0276.4;+0141.1;02/06/2022;13:11:05;
16281.78184;+0.7386;+0.6024;+0.0399;+0.0149;+0607.3;+000.94;+0.6708;+0.0511;-0274.9;+0140.3;02/06/2022;13:11:40;
16316.96083;+0.7363;+0.6004;+0.0399;+0.0149;+0604.3;+000.94;+0.6686;+0.0511;-0273.6;+0139.4;02/06/2022;13:12:16;
16352.13983;+0.7335;+0.5983;+0.0398;+0.0147;+0601.2;+000.94;+0.6662;+0.0508;-0272.2;+0138.7;02/06/2022;13:12:51;
16387.31883;+0.7309;+0.5962;+0.0397;+0.0144;+0598.5;+000.93;+0.6638;+0.0504;-0270.5;+0138.0;02/06/2022;13:13:26;
16422.49783;+0.7282;+0.5938;+0.0397;+0.0144;+0595.3;+000.93;+0.6614;+0.0504;-0269.1;+0137.2;02/06/2022;13:14:01;
16457.67682;+0.7256;+0.5918;+0.0396;+0.0143;+0592.6;+000.93;+0.6590;+0.0502;-0267.7;+0136.3;02/06/2022;13:14:36;
16492.85582;+0.7231;+0.5893;+0.0395;+0.0141;+0589.6;+000.92;+0.6565;+0.0498;-0266.1;+0135.6;02/06/2022;13:15:12;
16527.89632;+0.7205;+0.5873;+0.0396;+0.0140;+0586.7;+000.92;+0.6542;+0.0499;-0264.7;+0134.8;02/06/2022;13:15:47;
16563.07532;+0.7177;+0.5849;+0.0395;+0.0137;+0583.8;+000.92;+0.6516;+0.0495;-0263.3;+0134.1;02/06/2022;13:16:22;
16598.25431;+0.7151;+0.5828;+0.0395;+0.0136;+0580.8;+000.91;+0.6493;+0.0493;-0261.9;+0133.3;02/06/2022;13:16:57;
16633.43331;+0.7127;+0.5805;+0.0393;+0.0135;+0577.8;+000.91;+0.6469;+0.0491;-0260.6;+0132.5;02/06/2022;13:17:32;
16668.61231;+0.7099;+0.5784;+0.0392;+0.0135;+0574.9;+000.91;+0.6445;+0.0489;-0259.0;+0131.8;02/06/2022;13:18:07;
16703.79131;+0.7102;+0.5792;+0.0393;+0.0134;+0575.7;+000.91;+0.6450;+0.0490;-0259.4;+0132.0;02/06/2022;13:18:42;
16738.97030;+0.7135;+0.5821;+0.0395;+0.0135;+0579.4;+000.91;+0.6481;+0.0493;-0261.3;+0133.0;02/06/2022;13:19:18;
