Samples;1024;
Tiempo (s);21930.3672;
Tiempo;PALPADOR 1;PALPADOR 3;PALPADOR 4;PALPADOR 5;FUERZA 300;POS  300;MEDIA AXIAL;MEDIA DIAM;GAUGE AXIAL1;GAGEDIAM 1;Dia;Hora;
s;mm;mm;mm;mm;kN;mm;mm;mm;?E;?E;
8180.91742;+0.7105;+0.6527;+0.0304;+0.0227;+0,576.5;+000.96;+0.6814;+0.0504;-3,809.5;+0,085.3;19/05/2022;11:28:46;
8202.38491;+0.7124;+0.6546;+0.0305;+0.0229;+0,578.4;+000.96;+0.6833;+0.0508;-3,809.5;+0,089.7;19/05/2022;11:29:08;
8223.85241;+0.7133;+0.6551;+0.0306;+0.0229;+0,579.3;+000.96;+0.6840;+0.0509;-3,809.5;+0,092.4;19/05/2022;11:29:29;
8245.18141;+0.7120;+0.6538;+0.0304;+0.0229;+0,577.5;+000.96;+0.6827;+0.0507;-3,809.5;+0,091.6;19/05/2022;11:29:50;
8266.64891;+0.7104;+0.6523;+0.0305;+0.0228;+0,575.6;+000.96;+0.6812;+0.0506;-3,809.5;+0,090.1;19/05/2022;11:30:12;
8288.11641;+0.7091;+0.6511;+0.0304;+0.0227;+0,573.8;+000.95;+0.6799;+0.0505;-3,809.5;+0,088.4;19/05/2022;11:30:33;
8309.44541;+0.7077;+0.6497;+0.0303;+0.0226;+0,572.1;+000.95;+0.6785;+0.0503;-3,809.5;+0,086.6;19/05/2022;11:30:55;
8330.91290;+0.7062;+0.6482;+0.0302;+0.0226;+0,570.3;+000.95;+0.6770;+0.0502;-3,809.5;+0,085.3;19/05/2022;11:31:16;
8352.38040;+0.7050;+0.6470;+0.0302;+0.0226;+0,568.4;+000.95;+0.6758;+0.0502;-3,809.5;+0,083.2;19/05/2022;11:31:38;
8373.70940;+0.7035;+0.6455;+0.0301;+0.0225;+0,566.7;+000.95;+0.6743;+0.0500;-3,809.5;+0,081.6;19/05/2022;11:31:59;
8395.17690;+0.7020;+0.6440;+0.0300;+0.0224;+0,565.1;+000.94;+0.6728;+0.0498;-3,809.5;+0,079.2;19/05/2022;11:32:20;
8416.50590;+0.7005;+0.6425;+0.0300;+0.0224;+0,563.3;+000.94;+0.6713;+0.0498;-3,809.5;+0,077.0;19/05/2022;11:32:42;
8437.97340;+0.6988;+0.6412;+0.0299;+0.0223;+0,561.4;+000.94;+0.6698;+0.0496;-3,809.5;+0,075.0;19/05/2022;11:33:03;
8459.44090;+0.6974;+0.6397;+0.0297;+0.0222;+0,559.7;+000.94;+0.6683;+0.0494;-3,809.5;+0,072.9;19/05/2022;11:33:25;
8480.76989;+0.6959;+0.6384;+0.0298;+0.0221;+0,557.7;+000.94;+0.6669;+0.0493;-3,809.5;+0,070.7;19/05/2022;11:33:46;
8502.23739;+0.6944;+0.6368;+0.0297;+0.0219;+0,556.1;+000.93;+0.6654;+0.0490;-3,809.5;+0,068.7;19/05/2022;11:34:07;
8523.70489;+0.6931;+0.6355;+0.0295;+0.0220;+0,554.3;+000.93;+0.6641;+0.0490;-3,809.5;+0,066.7;19/05/2022;11:34:29;
8545.03389;+0.6915;+0.6340;+0.0296;+0.0219;+0,552.5;+000.93;+0.6626;+0.0489;-3,809.5;+0,064.6;19/05/2022;11:34:50;
8566.50139;+0.6901;+0.6326;+0.0293;+0.0219;+0,550.7;+000.93;+0.6612;+0.0486;-3,809.5;+0,062.4;19/05/2022;11:35:12;
8587.83039;+0.6899;+0.6327;+0.0295;+0.0218;+0,551.0;+000.93;+0.6611;+0.0487;-3,809.5;+0,062.6;19/05/2022;11:35:33;
8609.29788;+0.6916;+0.6346;+0.0294;+0.0219;+0,553.3;+000.93;+0.6629;+0.0487;-3,809.5;+0,065.4;19/05/2022;11:35:54;
8630.76538;+0.6936;+0.6363;+0.0296;+0.0220;+0,555.3;+000.93;+0.6647;+0.0490;-3,809.5;+0,068.4;19/05/2022;11:36:16;
8652.09438;+0.6952;+0.6380;+0.0297;+0.0220;+0,557.5;+000.93;+0.6664;+0.0491;-3,809.5;+0,071.2;19/05/2022;11:36:37;
8673.56188;+0.6971;+0.6398;+0.0297;+0.0221;+0,559.4;+000.94;+0.6683;+0.0493;-3,809.5;+0,074.2;19/05/2022;11:36:59;
8695.02938;+0.6989;+0.6416;+0.0299;+0.0223;+0,561.6;+000.94;+0.6700;+0.0496;-3,809.5;+0,077.3;19/05/2022;11:37:20;
8716.35838;+0.7008;+0.6434;+0.0298;+0.0223;+0,563.6;+000.94;+0.6719;+0.0496;-3,809.5;+0,080.4;19/05/2022;11:37:42;
8737.82588;+0.7027;+0.6450;+0.0300;+0.0223;+0,565.9;+000.94;+0.6736;+0.0498;-3,809.5;+0,083.6;19/05/2022;11:38:03;
8759.29337;+0.7045;+0.6469;+0.0301;+0.0225;+0,568.4;+000.95;+0.6755;+0.0500;-3,809.5;+0,086.8;19/05/2022;11:38:24;
8780.62237;+0.7061;+0.6484;+0.0302;+0.0225;+0,570.4;+000.95;+0.6771;+0.0501;-3,809.5;+0,090.1;19/05/2022;11:38:46;
8802.08987;+0.7080;+0.6503;+0.0304;+0.0226;+0,572.6;+000.95;+0.6790;+0.0503;-3,809.5;+0,093.5;19/05/2022;11:39:07;
8823.41887;+0.7099;+0.6519;+0.0302;+0.0227;+0,574.5;+000.95;+0.6807;+0.0503;-3,809.5;+0,096.7;19/05/2022;11:39:29;
8844.88637;+0.7117;+0.6538;+0.0304;+0.0227;+0,576.5;+000.96;+0.6825;+0.0505;-3,809.5;+0,100.4;19/05/2022;11:39:50;
8866.35387;+0.7135;+0.6555;+0.0305;+0.0230;+0,578.4;+000.96;+0.6843;+0.0509;-3,809.5;+0,103.9;19/05/2022;11:40:12;
8887.68287;+0.7153;+0.6573;+0.0306;+0.0230;+0,580.8;+000.96;+0.6861;+0.0509;-3,809.5;+0,108.2;19/05/2022;11:40:33;
8909.15036;+0.7171;+0.6590;+0.0306;+0.0230;+0,583.0;+000.96;+0.6878;+0.0510;-3,809.5;+0,112.2;19/05/2022;11:40:54;
8930.61786;+0.7190;+0.6606;+0.0308;+0.0231;+0,585.1;+000.97;+0.6896;+0.0512;-3,809.5;+0,116.2;19/05/2022;11:41:16;
8951.94686;+0.7207;+0.6624;+0.0309;+0.0232;+0,587.1;+000.97;+0.6914;+0.0515;-3,809.5;+0,120.4;19/05/2022;11:41:37;
8973.41436;+0.7227;+0.6641;+0.0312;+0.0233;+0,589.2;+000.97;+0.6932;+0.0518;-3,809.5;+0,125.1;19/05/2022;11:41:59;
8994.74336;+0.7225;+0.6635;+0.0313;+0.0231;+0,588.2;+000.97;+0.6928;+0.0518;-3,809.5;+0,125.8;19/05/2022;11:42:20;
9016.21086;+0.7213;+0.6625;+0.0315;+0.0230;+0,586.4;+000.97;+0.6917;+0.0518;-3,809.5;+0,124.7;19/05/2022;11:42:41;
9037.67835;+0.7199;+0.6611;+0.0315;+0.0230;+0,584.6;+000.97;+0.6903;+0.0518;-3,809.5;+0,123.6;19/05/2022;11:43:03;
9059.00735;+0.7184;+0.6597;+0.0313;+0.0228;+0,582.9;+000.96;+0.6889;+0.0515;-3,809.5;+0,122.0;19/05/2022;11:43:24;
9080.47485;+0.7170;+0.6582;+0.0314;+0.0227;+0,581.0;+000.96;+0.6874;+0.0515;-3,809.5;+0,120.3;19/05/2022;11:43:46;
9101.94235;+0.7156;+0.6567;+0.0312;+0.0227;+0,579.3;+000.96;+0.6859;+0.0513;-3,809.5;+0,118.5;19/05/2022;11:44:07;
9123.27135;+0.7139;+0.6552;+0.0312;+0.0226;+0,577.6;+000.96;+0.6844;+0.0511;-3,809.5;+0,116.5;19/05/2022;11:44:28;
9144.73885;+0.7124;+0.6538;+0.0311;+0.0224;+0,575.8;+000.96;+0.6829;+0.0509;-3,809.5;+0,114.5;19/05/2022;11:44:50;
9166.20635;+0.7111;+0.6525;+0.0310;+0.0225;+0,573.8;+000.95;+0.6816;+0.0509;-3,809.5;+0,112.6;19/05/2022;11:45:11;
9187.53534;+0.7097;+0.6511;+0.0309;+0.0224;+0,572.2;+000.95;+0.6802;+0.0506;-3,809.5;+0,110.8;19/05/2022;11:45:33;
9209.00284;+0.7083;+0.6496;+0.0308;+0.0224;+0,570.4;+000.95;+0.6787;+0.0506;-3,809.5;+0,108.7;19/05/2022;11:45:54;
9230.33184;+0.7067;+0.6481;+0.0307;+0.0222;+0,568.5;+000.95;+0.6772;+0.0503;-3,809.5;+0,106.4;19/05/2022;11:46:15;
9251.79934;+0.7052;+0.6467;+0.0308;+0.0221;+0,566.7;+000.95;+0.6758;+0.0502;-3,809.5;+0,104.3;19/05/2022;11:46:37;
9273.26684;+0.7035;+0.6452;+0.0306;+0.0221;+0,564.9;+000.94;+0.6742;+0.0501;-3,809.5;+0,101.9;19/05/2022;11:46:58;
9294.59584;+0.7019;+0.6438;+0.0306;+0.0220;+0,563.1;+000.94;+0.6726;+0.0499;-3,809.5;+0,099.7;19/05/2022;11:47:20;
9316.06333;+0.7007;+0.6424;+0.0306;+0.0219;+0,561.2;+000.94;+0.6713;+0.0498;-3,809.5;+0,097.6;19/05/2022;11:47:41;
9337.53083;+0.6996;+0.6415;+0.0304;+0.0218;+0,560.0;+000.94;+0.6703;+0.0496;-3,809.5;+0,096.1;19/05/2022;11:48:03;
9358.85983;+0.7014;+0.6435;+0.0305;+0.0220;+0,562.2;+000.94;+0.6722;+0.0499;-3,809.5;+0,099.0;19/05/2022;11:48:24;
9380.32733;+0.7030;+0.6451;+0.0307;+0.0221;+0,564.3;+000.94;+0.6739;+0.0501;-3,809.5;+0,101.9;19/05/2022;11:48:45;
9401.65633;+0.7048;+0.6468;+0.0307;+0.0221;+0,566.3;+000.94;+0.6756;+0.0502;-3,809.5;+0,104.8;19/05/2022;11:49:07;
9423.12383;+0.7067;+0.6488;+0.0309;+0.0222;+0,568.8;+000.95;+0.6776;+0.0504;-3,809.5;+0,107.8;19/05/2022;11:49:28;
9444.59133;+0.7085;+0.6505;+0.0310;+0.0222;+0,571.1;+000.95;+0.6793;+0.0505;-3,809.5;+0,111.0;19/05/2022;11:49:50;
9465.92032;+0.7103;+0.6522;+0.0310;+0.0223;+0,573.3;+000.95;+0.6810;+0.0506;-3,809.5;+0,114.1;19/05/2022;11:50:11;
9487.38782;+0.7119;+0.6540;+0.0310;+0.0225;+0,575.3;+000.95;+0.6827;+0.0508;-3,809.5;+0,117.1;19/05/2022;11:50:33;
9508.85532;+0.7139;+0.6557;+0.0311;+0.0225;+0,577.4;+000.96;+0.6846;+0.0509;-3,809.5;+0,120.3;19/05/2022;11:50:54;
9530.18432;+0.7158;+0.6576;+0.0312;+0.0225;+0,579.3;+000.96;+0.6865;+0.0510;-3,809.5;+0,123.5;19/05/2022;11:51:15;
9551.65182;+0.7176;+0.6594;+0.0313;+0.0226;+0,581.4;+000.96;+0.6883;+0.0512;-3,809.5;+0,126.9;19/05/2022;11:51:37;
9572.98082;+0.7194;+0.6609;+0.0312;+0.0227;+0,583.6;+000.96;+0.6899;+0.0513;-3,809.5;+0,130.4;19/05/2022;11:51:58;
9594.44831;+0.7214;+0.6627;+0.0314;+0.0228;+0,585.8;+000.97;+0.6919;+0.0515;-3,809.5;+0,134.0;19/05/2022;11:52:20;
9615.91581;+0.7231;+0.6644;+0.0317;+0.0229;+0,588.0;+000.97;+0.6935;+0.0518;-3,809.5;+0,137.7;19/05/2022;11:52:41;
9637.24481;+0.7249;+0.6662;+0.0317;+0.0230;+0,590.0;+000.97;+0.6953;+0.0520;-3,809.5;+0,141.5;19/05/2022;11:53:02;
9658.71231;+0.7267;+0.6678;+0.0318;+0.0231;+0,592.0;+000.97;+0.6970;+0.0522;-3,809.5;+0,145.3;19/05/2022;11:53:24;
9680.17981;+0.7286;+0.6696;+0.0319;+0.0232;+0,593.9;+000.98;+0.6989;+0.0523;-3,809.5;+0,149.3;19/05/2022;11:53:45;
9701.50881;+0.7304;+0.6713;+0.0319;+0.0232;+0,595.9;+000.98;+0.7007;+0.0523;-3,809.5;+0,153.6;19/05/2022;11:54:07;
9722.97631;+0.7322;+0.6731;+0.0321;+0.0232;+0,598.1;+000.98;+0.7025;+0.0525;-3,809.5;+0,158.6;19/05/2022;11:54:28;
9744.44380;+0.7341;+0.6747;+0.0324;+0.0233;+0,600.0;+000.98;+0.7042;+0.0529;-3,809.5;+0,162.7;19/05/2022;11:54:50;
9765.77280;+0.7338;+0.6744;+0.0326;+0.0232;+0,599.4;+000.98;+0.7039;+0.0530;-3,809.5;+0,163.8;19/05/2022;11:55:11;
9787.24030;+0.7323;+0.6730;+0.0326;+0.0230;+0,597.6;+000.98;+0.7024;+0.0528;-3,809.5;+0,162.4;19/05/2022;11:55:32;
9808.56930;+0.7311;+0.6715;+0.0326;+0.0230;+0,595.8;+000.98;+0.7011;+0.0527;-3,809.5;+0,161.1;19/05/2022;11:55:54;
9830.03680;+0.7295;+0.6697;+0.0324;+0.0227;+0,593.8;+000.98;+0.6994;+0.0523;-3,809.5;+0,159.6;19/05/2022;11:56:15;
9851.50430;+0.7284;+0.6687;+0.0324;+0.0228;+0,592.2;+000.98;+0.6983;+0.0524;-3,809.5;+0,158.2;19/05/2022;11:56:37;
9872.83329;+0.7269;+0.6674;+0.0324;+0.0227;+0,590.4;+000.97;+0.6970;+0.0524;-3,809.5;+0,156.6;19/05/2022;11:56:58;
9894.30079;+0.7254;+0.6661;+0.0322;+0.0226;+0,588.5;+000.97;+0.6956;+0.0520;-3,809.5;+0,154.7;19/05/2022;11:57:19;
9915.76829;+0.7240;+0.6647;+0.0322;+0.0226;+0,586.7;+000.97;+0.6941;+0.0520;-3,809.5;+0,152.8;19/05/2022;11:57:41;
9937.09729;+0.7226;+0.6632;+0.0323;+0.0225;+0,584.9;+000.97;+0.6927;+0.0520;-3,809.5;+0,150.5;19/05/2022;11:58:02;
9958.56479;+0.7209;+0.6616;+0.0321;+0.0224;+0,583.3;+000.97;+0.6910;+0.0517;-3,809.5;+0,148.5;19/05/2022;11:58:24;
9979.89379;+0.7193;+0.6602;+0.0320;+0.0223;+0,581.6;+000.96;+0.6896;+0.0516;-3,809.5;+0,146.5;19/05/2022;11:58:45;
10001.36129;+0.7180;+0.6586;+0.0320;+0.0223;+0,579.7;+000.96;+0.6881;+0.0515;-3,809.5;+0,144.2;19/05/2022;11:59:07;
10022.82878;+0.7165;+0.6573;+0.0318;+0.0222;+0,578.0;+000.96;+0.6867;+0.0512;-3,809.5;+0,142.4;19/05/2022;11:59:28;
10044.15778;+0.7151;+0.6562;+0.0318;+0.0222;+0,576.1;+000.96;+0.6854;+0.0512;-3,809.5;+0,140.3;19/05/2022;11:59:49;
10065.62528;+0.7136;+0.6546;+0.0317;+0.0221;+0,574.4;+000.96;+0.6839;+0.0510;-3,809.5;+0,138.2;19/05/2022;12:00:11;
10087.09278;+0.7120;+0.6533;+0.0317;+0.0219;+0,572.5;+000.95;+0.6824;+0.0509;-3,809.5;+0,135.9;19/05/2022;12:00:32;
10108.42178;+0.7106;+0.6516;+0.0316;+0.0219;+0,570.8;+000.95;+0.6809;+0.0508;-3,809.5;+0,133.7;19/05/2022;12:00:54;
10129.88928;+0.7104;+0.6517;+0.0315;+0.0219;+0,570.6;+000.95;+0.6808;+0.0507;-3,809.5;+0,133.4;19/05/2022;12:01:15;
10151.35677;+0.7122;+0.6536;+0.0317;+0.0221;+0,573.0;+000.95;+0.6827;+0.0510;-3,809.5;+0,136.4;19/05/2022;12:01:37;
10172.68577;+0.7138;+0.6553;+0.0317;+0.0220;+0,575.0;+000.96;+0.6843;+0.0510;-3,809.5;+0,139.4;19/05/2022;12:01:58;
10194.15327;+0.7156;+0.6570;+0.0317;+0.0221;+0,577.1;+000.96;+0.6861;+0.0511;-3,809.5;+0,142.3;19/05/2022;12:02:19;
10215.48227;+0.7174;+0.6589;+0.0317;+0.0222;+0,579.1;+000.96;+0.6879;+0.0512;-3,809.5;+0,145.3;19/05/2022;12:02:41;
10236.94977;+0.7193;+0.6605;+0.0319;+0.0222;+0,581.2;+000.96;+0.6897;+0.0513;-3,809.5;+0,148.4;19/05/2022;12:03:02;
10258.41727;+0.7211;+0.6622;+0.0320;+0.0222;+0,583.4;+000.97;+0.6914;+0.0514;-3,809.5;+0,151.5;19/05/2022;12:03:24;
10279.74627;+0.7229;+0.6641;+0.0320;+0.0223;+0,585.6;+000.97;+0.6933;+0.0516;-3,809.5;+0,152.0;19/05/2022;12:03:45;
10301.21376;+0.7246;+0.6657;+0.0321;+0.0224;+0,588.0;+000.97;+0.6950;+0.0517;-3,809.5;+0,155.5;19/05/2022;12:04:06;
10322.68126;+0.7266;+0.6677;+0.0322;+0.0227;+0,590.2;+000.97;+0.6969;+0.0521;-3,809.5;+0,158.6;19/05/2022;12:04:28;
10344.01026;+0.7282;+0.6692;+0.0323;+0.0226;+0,592.2;+000.98;+0.6985;+0.0521;-3,809.5;+0,161.8;19/05/2022;12:04:49;
10365.47776;+0.7300;+0.6709;+0.0324;+0.0228;+0,594.1;+000.98;+0.7003;+0.0524;-3,809.5;+0,165.3;19/05/2022;12:05:11;
10386.80676;+0.7321;+0.6725;+0.0325;+0.0228;+0,596.3;+000.98;+0.7021;+0.0525;-3,809.5;+0,169.0;19/05/2022;12:05:32;
10408.27426;+0.7339;+0.6745;+0.0327;+0.0229;+0,598.5;+000.98;+0.7040;+0.0527;-3,809.5;+0,172.9;19/05/2022;12:05:53;
10429.74175;+0.7356;+0.6762;+0.0327;+0.0230;+0,600.5;+000.99;+0.7057;+0.0529;-3,809.5;+0,176.5;19/05/2022;12:06:15;
10451.07075;+0.7376;+0.6782;+0.0328;+0.0231;+0,602.6;+000.99;+0.7077;+0.0531;-3,809.5;+0,180.3;19/05/2022;12:06:36;
10472.53825;+0.7393;+0.6796;+0.0328;+0.0232;+0,604.7;+000.99;+0.7093;+0.0531;-3,809.5;+0,184.5;19/05/2022;12:06:58;
10494.00575;+0.7412;+0.6815;+0.0330;+0.0231;+0,607.2;+000.99;+0.7111;+0.0533;-3,809.5;+0,189.2;19/05/2022;12:07:19;
10515.33475;+0.7430;+0.6833;+0.0331;+0.0233;+0,608.9;+001.00;+0.7129;+0.0536;-3,809.5;+0,193.3;19/05/2022;12:07:40;
10536.80225;+0.7446;+0.6843;+0.0335;+0.0233;+0,610.1;+001.00;+0.7142;+0.0539;-3,809.5;+0,197.3;19/05/2022;12:08:02;
10558.26975;+0.7434;+0.6831;+0.0335;+0.0231;+0,608.2;+001.00;+0.7130;+0.0537;-3,809.5;+0,196.8;19/05/2022;12:08:23;
10579.59874;+0.7422;+0.6817;+0.0336;+0.0231;+0,606.6;+000.99;+0.7117;+0.0538;-3,809.5;+0,195.7;19/05/2022;12:08:45;
10601.06624;+0.7406;+0.6805;+0.0336;+0.0229;+0,604.8;+000.99;+0.7104;+0.0536;-3,809.5;+0,194.4;19/05/2022;12:09:06;
10622.39524;+0.7391;+0.6790;+0.0335;+0.0228;+0,603.0;+000.99;+0.7089;+0.0534;-3,809.5;+0,192.5;19/05/2022;12:09:28;
10643.86274;+0.7377;+0.6774;+0.0335;+0.0228;+0,601.2;+000.99;+0.7073;+0.0534;-3,809.5;+0,190.7;19/05/2022;12:09:49;
10665.33024;+0.7361;+0.6763;+0.0332;+0.0228;+0,599.4;+000.99;+0.7060;+0.0531;-3,809.5;+0,188.8;19/05/2022;12:10:10;
10686.65924;+0.7346;+0.6748;+0.0333;+0.0226;+0,597.4;+000.98;+0.7045;+0.0531;-3,809.5;+0,187.1;19/05/2022;12:10:32;
10708.12674;+0.7331;+0.6735;+0.0331;+0.0226;+0,595.8;+000.98;+0.7031;+0.0528;-3,809.5;+0,185.1;19/05/2022;12:10:53;
10729.59423;+0.7321;+0.6722;+0.0331;+0.0226;+0,594.0;+000.98;+0.7019;+0.0528;-3,809.5;+0,183.2;19/05/2022;12:11:15;
10750.92323;+0.7302;+0.6704;+0.0329;+0.0223;+0,592.3;+000.98;+0.7001;+0.0524;-3,809.5;+0,181.3;19/05/2022;12:11:36;
10772.39073;+0.7289;+0.6692;+0.0331;+0.0225;+0,590.4;+000.98;+0.6989;+0.0527;-3,809.5;+0,179.2;19/05/2022;12:11:58;
10793.71973;+0.7275;+0.6677;+0.0327;+0.0223;+0,588.5;+000.97;+0.6974;+0.0522;-3,809.5;+0,177.1;19/05/2022;12:12:19;
10815.18723;+0.7258;+0.6663;+0.0327;+0.0222;+0,587.0;+000.97;+0.6958;+0.0521;-3,809.5;+0,174.8;19/05/2022;12:12:40;
10836.65473;+0.7242;+0.6648;+0.0326;+0.0220;+0,585.1;+000.97;+0.6943;+0.0518;-3,809.5;+0,172.6;19/05/2022;12:13:02;
10857.98372;+0.7228;+0.6632;+0.0326;+0.0220;+0,583.2;+000.97;+0.6928;+0.0518;-3,809.5;+0,170.5;19/05/2022;12:13:23;
10879.45122;+0.7214;+0.6620;+0.0326;+0.0220;+0,581.6;+000.97;+0.6915;+0.0518;-3,809.5;+0,168.4;19/05/2022;12:13:45;
10900.91872;+0.7202;+0.6608;+0.0324;+0.0220;+0,579.9;+000.96;+0.6903;+0.0516;-3,809.5;+0,166.6;19/05/2022;12:14:06;
10922.24772;+0.7219;+0.6629;+0.0326;+0.0220;+0,582.3;+000.97;+0.6922;+0.0519;-3,809.5;+0,169.9;19/05/2022;12:14:27;
10943.71522;+0.7238;+0.6647;+0.0329;+0.0222;+0,584.4;+000.97;+0.6941;+0.0522;-3,809.5;+0,172.7;19/05/2022;12:14:49;
10965.18272;+0.7253;+0.6662;+0.0327;+0.0221;+0,586.6;+000.97;+0.6956;+0.0520;-3,809.5;+0,175.7;19/05/2022;12:15:10;
10986.51172;+0.7274;+0.6680;+0.0327;+0.0222;+0,588.8;+000.97;+0.6975;+0.0521;-3,809.5;+0,178.7;19/05/2022;12:15:32;
11007.97921;+0.7291;+0.6700;+0.0331;+0.0223;+0,591.2;+000.98;+0.6993;+0.0525;-3,809.5;+0,181.8;19/05/2022;12:15:53;
11029.30821;+0.7310;+0.6716;+0.0330;+0.0225;+0,593.1;+000.98;+0.7011;+0.0526;-3,809.5;+0,184.8;19/05/2022;12:16:14;
11050.77571;+0.7327;+0.6735;+0.0331;+0.0226;+0,595.1;+000.98;+0.7029;+0.0529;-3,809.5;+0,187.9;19/05/2022;12:16:36;
11072.24321;+0.7346;+0.6753;+0.0333;+0.0225;+0,597.6;+000.98;+0.7048;+0.0530;-3,809.5;+0,191.4;19/05/2022;12:16:57;
11093.57221;+0.7364;+0.6766;+0.0332;+0.0226;+0,599.4;+000.99;+0.7063;+0.0529;-3,809.5;+0,194.4;19/05/2022;12:17:19;
11115.03971;+0.7383;+0.6786;+0.0333;+0.0228;+0,601.5;+000.99;+0.7082;+0.0532;-3,809.5;+0,197.9;19/05/2022;12:17:40;
11136.50720;+0.7401;+0.6803;+0.0333;+0.0228;+0,603.7;+000.99;+0.7100;+0.0533;-3,809.5;+0,201.4;19/05/2022;12:18:02;
11157.83620;+0.7422;+0.6822;+0.0336;+0.0230;+0,605.9;+000.99;+0.7120;+0.0537;-3,809.5;+0,205.1;19/05/2022;12:18:23;
11179.30370;+0.7439;+0.6839;+0.0335;+0.0229;+0,608.2;+001.00;+0.7137;+0.0535;-3,809.5;+0,209.0;19/05/2022;12:18:44;
11200.63270;+0.7456;+0.6854;+0.0336;+0.0230;+0,610.0;+001.00;+0.7153;+0.0537;-3,809.5;+0,212.6;19/05/2022;12:19:06;
11222.10020;+0.7475;+0.6874;+0.0338;+0.0233;+0,612.3;+001.00;+0.7172;+0.0541;-3,809.5;+0,216.8;19/05/2022;12:19:27;
11243.56770;+0.7493;+0.6889;+0.0340;+0.0232;+0,614.2;+001.00;+0.7189;+0.0543;-3,809.5;+0,221.0;19/05/2022;12:19:49;
11264.89670;+0.7511;+0.6907;+0.0340;+0.0233;+0,616.2;+001.01;+0.7207;+0.0543;-3,809.5;+0,225.5;19/05/2022;12:20:10;
11286.36419;+0.7529;+0.6923;+0.0341;+0.0232;+0,618.3;+001.01;+0.7224;+0.0544;-3,809.5;+0,230.0;19/05/2022;12:20:31;
11307.83169;+0.7551;+0.6947;+0.0346;+0.0231;+0,620.8;+001.01;+0.7247;+0.0547;-3,809.5;+0,235.5;19/05/2022;12:20:53;
11329.16069;+0.7540;+0.6934;+0.0348;+0.0228;+0,619.0;+001.01;+0.7235;+0.0546;-3,809.5;+0,235.1;19/05/2022;12:21:14;
11350.62819;+0.7527;+0.6917;+0.0348;+0.0227;+0,617.1;+001.01;+0.7220;+0.0545;-3,809.5;+0,234.1;19/05/2022;12:21:36;
11371.95719;+0.7514;+0.6905;+0.0348;+0.0227;+0,615.4;+001.01;+0.7208;+0.0545;-3,809.5;+0,232.9;19/05/2022;12:21:57;
11393.42469;+0.7498;+0.6890;+0.0348;+0.0224;+0,613.7;+001.00;+0.7192;+0.0542;-3,809.5;+0,231.5;19/05/2022;12:22:19;
11414.89218;+0.7487;+0.6877;+0.0346;+0.0225;+0,611.9;+001.00;+0.7180;+0.0541;-3,809.5;+0,230.0;19/05/2022;12:22:40;
11436.22118;+0.7472;+0.6865;+0.0346;+0.0224;+0,609.9;+001.00;+0.7167;+0.0540;-3,809.5;+0,228.4;19/05/2022;12:23:01;
11457.68868;+0.7458;+0.6853;+0.0345;+0.0225;+0,608.3;+001.00;+0.7154;+0.0540;-3,809.5;+0,226.5;19/05/2022;12:23:23;
11479.15618;+0.7444;+0.6836;+0.0346;+0.0222;+0,606.5;+001.00;+0.7138;+0.0538;-3,809.5;+0,224.7;19/05/2022;12:23:44;
11500.48518;+0.7430;+0.6823;+0.0343;+0.0222;+0,604.7;+000.99;+0.7124;+0.0536;-3,809.5;+0,222.6;19/05/2022;12:24:06;
11521.95268;+0.7413;+0.6809;+0.0342;+0.0221;+0,603.0;+000.99;+0.7109;+0.0533;-3,809.5;+0,220.6;19/05/2022;12:24:27;
11543.42018;+0.7400;+0.6794;+0.0342;+0.0220;+0,601.1;+000.99;+0.7095;+0.0533;-3,809.5;+0,219.2;19/05/2022;12:24:49;
11564.74917;+0.7384;+0.6783;+0.0342;+0.0219;+0,599.4;+000.99;+0.7081;+0.0531;-3,809.5;+0,217.3;19/05/2022;12:25:10;
11586.21667;+0.7370;+0.6769;+0.0339;+0.0219;+0,597.6;+000.99;+0.7067;+0.0529;-3,809.5;+0,215.4;19/05/2022;12:25:31;
11607.54567;+0.7356;+0.6755;+0.0338;+0.0218;+0,595.8;+000.98;+0.7054;+0.0527;-3,809.5;+0,213.4;19/05/2022;12:25:53;
11629.01317;+0.7341;+0.6741;+0.0338;+0.0217;+0,594.0;+000.98;+0.7039;+0.0525;-3,809.5;+0,211.2;19/05/2022;12:26:14;
11650.48067;+0.7328;+0.6727;+0.0337;+0.0218;+0,592.1;+000.98;+0.7026;+0.0525;-3,809.5;+0,209.2;19/05/2022;12:26:36;
11671.80967;+0.7311;+0.6710;+0.0336;+0.0215;+0,590.5;+000.98;+0.7008;+0.0522;-3,809.5;+0,206.7;19/05/2022;12:26:57;
11693.27716;+0.7314;+0.6716;+0.0336;+0.0215;+0,591.3;+000.98;+0.7013;+0.0522;-3,809.5;+0,207.8;19/05/2022;12:27:18;
11714.74466;+0.7332;+0.6734;+0.0337;+0.0215;+0,593.4;+000.98;+0.7031;+0.0522;-3,809.5;+0,210.6;19/05/2022;12:27:40;
11736.07366;+0.7350;+0.6753;+0.0336;+0.0216;+0,595.5;+000.98;+0.7049;+0.0524;-3,809.5;+0,213.5;19/05/2022;12:28:01;
11757.54116;+0.7369;+0.6772;+0.0339;+0.0218;+0,597.4;+000.99;+0.7068;+0.0527;-3,809.5;+0,216.3;19/05/2022;12:28:23;
